feature,Fold_0_importance,Fold_1_importance,Fold_2_importance,Fold_3_importance,Fold_4_importance,Fold_5_importance,Fold_6_importance,Fold_7_importance,Fold_8_importance,Fold_9_importance,Fold_10_importance,Fold_11_importance,Fold_12_importance,Fold_13_importance,Fold_14_importance,mean_importance,std_importance,variance,cv
rolling_mean_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0,0.0,0.0,0.048440967,0.0,0.01984279,0.013694072,0.034062613,0.035091452,0.07807345,0.046435073,0.061859947,0.03076422,0.046491154,0.040755782,0.03036743466666667,0.024398444816238797,0.0005952841094510499,0.803441090235395
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0,0.014933759,0.0,0.0019063653,0.020872777,0.048324313,0.0011825658,0.009197415,0.0024177276,0.0007580929,0.00033662582,0.00038079568,0.0002507522,0.0014707656,0.00020849794,0.006816030189333333,0.013081143074665557,0.00017111630413987064,1.9191732887475674
rolling_mean_3_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0,0.0,0.013832404,0.025677983,0.0,0.0,0.0,0.0,0.0,0.034859356,0.0,0.022932652,0.093435965,0.09373049,0.058608465,0.022871821,0.03348305433114347,0.0011211149273423057,1.4639435282019508
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0,0.0,0.0054546143,0.002880869,0.0006864026,0.002236419,0.0,0.0,0.0,0.0021002952,0.007882056,0.0,0.0009459966,0.0010486748,0.007824568,0.0020706597,0.002789866963494618,7.783357673998681e-06,1.3473324291261466
rolling_mean_3_log-sigma-3-0-mm-3D_firstorder_Range,0.0,0.0,0.0,0.0,0.0044753747,0.013184901,0.0,0.0032187256,0.0,0.0,0.0,0.0,0.00077936996,0.0,0.0,0.0014438914173333334,0.0035210171900026065,1.2397562052293851e-05,2.438560924827322
rolling_mean_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0,0.09934251,0.087905705,0.0,0.0,0.016461704,0.031510144,0.0697721,0.028118547,0.0016956235,0.0035130705,0.0026393016,0.0015542546,0.00070863735,0.0012824708,0.022966937889999997,0.03446899698406184,0.0011881117530872644,1.5008094308936997
rolling_mean_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0,0.010434237,0.00826972,0.014481118,0.011366105,0.012390995,0.016029987,0.038934603,0.02423731,0.024470534,0.031794153,0.013178604,0.022962762,0.067026146,0.021844052,0.021161355066666665,0.016020661463034852,0.00025666159371317003,0.7570716247878934
rolling_mean_3_logarithm_glcm_Autocorrelation,0.0,0.0,0.032435156,0.0,0.0012959978,0.0,0.0,0.00026411837,0.0,0.0010396452,0.0,0.0012393879,0.0017070795,0.0008405848,0.00083751744,0.002643965800666667,0.008262952902759286,6.827639067321811e-05,3.1252117181984014
rolling_mean_3_logarithm_glszm_GrayLevelVariance,0.01957101,0.048118223,0.0034230663,0.043852996,0.06784978,0.0,0.019829432,0.0073830225,0.015584969,0.008867289,0.023091834,0.0,0.0089118965,0.0007776038,0.0028028453,0.01800426449333333,0.020292206066795826,0.0004117736270573053,1.127077758400499
rolling_mean_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.008512331,0.0010219207,0.0,0.004048503,0.003866033,0.0054900153,0.026036289,0.034939826,0.02898741,0.1057307,0.07446001,0.09044312,0.0255690772,0.03582746055263036,0.0012836069296502843,1.4012027212554374
rolling_mean_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002792044,0.0051247017,0.0036295075,0.0007697502133333333,0.0016549421880402103,2.7388336457553187e-06,2.1499730164070154
rolling_mean_3_original_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
rolling_mean_3_original_firstorder_90Percentile,0.0,0.004703388,0.0,0.00056280877,0.0011211489,0.001332238,0.0003274679,0.00055806915,0.0003146734,0.0057191504,0.00045813783,0.00058525853,0.005930266,0.00028938235,0.000224657,0.0014751097486666667,0.00210292782949473,4.422305456063416e-06,1.425607709118281
rolling_mean_3_original_firstorder_Maximum,0.0,0.0,0.00077464816,0.006467215,0.0,0.0,0.0,0.0024157346,0.00089022337,0.0,0.0,0.0,0.0,0.0,0.0,0.0007031880753333334,0.0017245313834443493,2.9740084924844814e-06,2.452446854459053
rolling_mean_3_original_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
rolling_mean_3_original_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
rolling_mean_3_original_glrlm_RunEntropy,0.14378555,0.02388954,0.019932274,0.0,0.087843284,0.039759047,0.02631099,0.040328804,0.03135449,0.05154111,0.060091186,0.040095087,0.014554692,0.0,0.013932766,0.03956125466666667,0.03688391026620621,0.0013604228365255518,0.9323240776103008
rolling_mean_3_original_glszm_SizeZoneNonUniformity,0.0,0.0024055107,0.0036474012,0.002438812,0.000999874,0.00077822735,0.0005664575,0.0010549369,0.00069527375,0.000451295,0.00045809356,0.0003941121,0.0003869062,0.00036199595,0.00040872922,0.0010031750286666667,0.0010170550904978724,1.0344010571076356e-06,1.0138361317163704
rolling_mean_3_original_ngtdm_Busyness,0.0,0.07106915,0.0,0.08382367,0.05829445,0.13138162,0.008458035,0.03824954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026085097666666668,0.04145969262057689,0.0017189061121927177,1.589401471689981
rolling_mean_3_original_ngtdm_Coarseness,0.0,0.0,0.0,0.0,0.053663433,0.0,0.0,0.0,0.0,0.0,0.0021724084,0.0,0.0050700717,0.006197835,0.0,0.004473583206666667,0.01375398120215093,0.00018917199890912113,3.0744887412967614
rolling_mean_3_original_shape2D_Elongation,0.0,0.017336966,0.0061083334,0.02878762,0.08033416,0.078068495,0.050097156,0.050125916,0.028895386,0.049914144,0.042485613,0.030677263,0.06263462,0.083048396,0.05953556,0.04453664189333333,0.025941724911778444,0.0006729730913983864,0.5824804881766725
rolling_mean_3_original_shape2D_MajorAxisLength,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012267413,0.0,0.0,0.0,0.0,8.178275333333332e-06,3.167432416669891e-05,1.0032628114171267e-09,3.8729833462074175
rolling_mean_3_square_gldm_DependenceNonUniformityNormalized,0.0,0.0037448346,0.0,0.0023193916,0.0,0.0020323477,0.0,0.0,0.0,0.0,0.0,0.007030272,0.0,0.0,0.0,0.0010084563933333334,0.0020301963431501586,4.121697191740277e-06,2.0131721674544445
rolling_mean_3_square_glrlm_ShortRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.012786655,0.07979157,0.0,0.0,0.0,0.0,0.0,4.936584e-05,0.0,0.0,0.0061751727226666666,0.020629736259339313,0.0004255860181298992,3.340754532033662
rolling_mean_3_square_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0036112813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024075208666666668,0.0009324288222246847,8.694235085153127e-07,3.8729833462074166
rolling_mean_3_square_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.01583618,0.0,0.0,0.0009764288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011208405866666668,0.004078635590165279,1.6635268277362875e-05,3.6389078328212325
rolling_mean_3_square_glszm_LargeAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
rolling_mean_3_squareroot_firstorder_Entropy,0.0,0.0,0.0,0.0022514574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020831024,0.0015388320933333334,0.005368429925702546,2.8820039867178642e-05,3.4886391757490243
rolling_mean_3_squareroot_firstorder_Mean,0.0,0.0032546557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021697704666666669,0.0008403484882492694,7.061855817028326e-07,3.872983346207416
rolling_mean_3_squareroot_glcm_Autocorrelation,0.01213737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011819084,0.0,0.0,0.0008879518933333334,0.003126908326009858,9.77755567926977e-06,3.5214839334049706
rolling_mean_3_squareroot_glcm_ClusterShade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019881409,0.0026751095,0.0,0.0032117623,0.0,0.0,0.0060529667,0.0,0.00092853196,0.001795433970762095,3.2235831433665432e-06,1.9336264642544938
rolling_mean_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0043309955,0.0129753845,0.0029358012,0.0059686215,0.0032111942,0.0018474879,0.0,0.0034760255,0.0,0.0,0.0,0.0,0.0023163673533333332,0.0035525228813340468,1.2620418822401957e-05,1.533661263280128
rolling_mean_3_wavelet-HH_gldm_DependenceEntropy,0.0,0.0,0.002905969,0.0064964583,0.004874448,0.0033221762,0.0028053944,0.0016682297,0.003579913,0.0018449718,0.0010145298,0.00086874753,0.0024669352,0.008718347,0.0026424194,0.0028805692886666664,0.0023711837903364064,5.622512567554127e-06,0.8231649902210684
rolling_mean_3_wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
rolling_mean_3_wavelet-LH_firstorder_Skewness,0.0,0.0073603513,0.037202258,0.0,0.0,0.01829272,0.009679352,0.03942293,0.016721582,0.0915503,0.10793239,0.07484199,0.036816884,0.018183455,0.034220595,0.032814987153333336,0.033845527275386596,0.001145519716548938,1.0314045566203605
rolling_mean_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0030002254,0.0,0.0,0.0,0.0,0.009538309,0.0,0.0033301127,0.002641004,0.004463842,0.0015315662066666667,0.002709582248678061,7.341835962351258e-06,1.7691577660068993
rolling_mean_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0025633143,0.007999275,0.0024765064,0.003126983,0.0021173763,0.0029060603,0.0,0.008257827,0.0013125153,0.0014286287,0.002189172,0.0022918438866666667,0.002637073423739677,6.954156242194101e-06,1.1506339672965784
rolling_mean_3_wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.080189325,0.0,0.0,0.0,0.0,0.0,0.0,0.021945763,0.0013469134,0.006898800093333334,0.0210439283615391,0.00044284692088558973,3.0503751488429027
rolling_mean_3_wavelet-LL_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.010296895,0.009249116,0.0,0.0,0.045238413,0.0,0.0,0.0,0.083252266,0.021534298,0.031757053,0.013421869400000001,0.0238133571927509,0.000567075980789541,1.7742206009507808
slope_3_day_of_study,0.0,0.0017855576,0.029502083,0.013625191,0.0017579998,0.0038702528,0.0042015756,0.0022718087,0.011243825,0.0066288267,0.009318683,0.008733031,0.011268087,0.0046007154,0.015564142,0.008291451906666667,0.0075247952462065126,5.662254349733213e-05,0.9075365003511953
slope_3_exponential_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_exponential_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017883888,0.0,0.0,0.0,0.00011922592,0.00046176000259625776,2.1322229999769597e-07,3.872983346207417
slope_3_exponential_glrlm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055532376,0.0,0.0,0.00037021584,0.0014338397828221898,2.0558965228035844e-06,3.872983346207417
slope_3_exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0007390448,0.00037799266,0.016388558,0.0003181814,0.0005759552,0.010999126,0.002337601,0.0006479548,0.0,0.010864109,0.0028832348573333334,0.005277344266702506,2.7850362509297814e-05,1.8303553223490971
slope_3_log-sigma-1-0-mm-3D_firstorder_Skewness,0.0,0.0,0.031477366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020984910666666666,0.008127420953365038,6.605497135319706e-05,3.8729833462074166
slope_3_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.080185086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021503046,0.0,0.0,0.0,0.0,0.0,0.010787455,0.006208189706666667,0.020654499199530652,0.00042660833718341235,3.3269761678433905
slope_3_log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026742504,0.0,0.0,0.0,0.0,0.0,0.0,0.00017828336,0.0006904884841859015,4.7677434679334397e-07,3.8729833462074166
slope_3_log-sigma-1-0-mm-3D_ngtdm_Busyness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017465578,0.0013263527,0.0076353857,0.0025728971,0.0054053273,0.0044962484,0.0016528539,0.002703642873333333,0.004737728567764118,2.244607198180824e-05,1.7523499921137704
slope_3_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00063617324,0.0,4.241154933333333e-05,0.00016425922425485426,2.6981092752806502e-08,3.872983346207417
slope_3_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010628139,0.002006216,0.00061560696,0.0,0.0,0.0,0.0017386806,0.0,0.00036155449733333336,0.0006863793913706399,4.7111666889833004e-07,1.8984119861129423
slope_3_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0,0.0,0.0,0.05168307,0.026720429,0.004414755,0.0,0.0,0.001299678,0.07189888,0.0035115548,0.020445045,0.025730766,0.0017171673,0.0,0.013828089673333332,0.022043560972504293,0.00048591858034851437,1.5941146964800221
slope_3_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0075880983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050587322,0.001959238556352321,3.838615720697526e-06,3.872983346207417
slope_3_log-sigma-3-0-mm-3D_firstorder_Range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010086666,0.0,6.724444e-05,0.00026043659624504386,6.782722066370399e-08,3.8729833462074166
slope_3_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.039061274,0.0047596935,0.0,0.00485651,0.0060551916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036488446066666666,0.010032012470642676,0.00010064127421113016,2.7493668687105948
slope_3_logarithm_glcm_Autocorrelation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009976069,0.0,0.0,0.0,0.0,0.0,6.650712666666666e-05,0.0002575809939841072,6.634796846184066e-08,3.872983346207417
slope_3_logarithm_glszm_GrayLevelVariance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051411666,0.00042836336,0.00047851153,0.00039795839,0.00012126332933333333,0.00020952042982202938,4.389881051280794e-08,1.7278136018028296
slope_3_logarithm_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006258238,0.0010329229,0.0,0.0005781363,0.0,0.0,0.00014912553333333334,0.0003228500710180759,1.0423216835637664e-07,2.1649550134142634
slope_3_logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053852284,0.0,0.0,0.0,0.0,0.0,3.590152266666667e-05,0.00013904599939148813,1.9333789946777716e-08,3.8729833462074175
slope_3_original_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,0.0,0.00030390095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010635493,9.116335e-05,0.0002801570420818926,7.848796822807534e-08,3.073132372624444
slope_3_original_firstorder_90Percentile,0.0,0.0,0.0,0.0,0.0013685756,0.0,0.0,0.0006553887,0.00041988373,0.0,0.001049917,0.037886046,0.0,0.013353105,0.0048942496,0.003975144375333333,0.010014868030318324,0.00010029758166469203,2.519372149716835
slope_3_original_firstorder_Maximum,0.0,0.0016127207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001864601,0.0,0.00023182144666666668,0.0006136243149395295,3.7653479988500696e-07,2.646969569738958
slope_3_original_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.02427534,0.0,0.00038041448,0.0039064367,0.0015633717,0.00091862184,0.0,0.0,0.0013589321,0.0021602077880000002,0.006209637229356587,3.8559594520211356e-05,2.8745555237099194
slope_3_original_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042092837,0.0,0.011562207,0.0062551987,0.008531124,0.0069192257,0.0025922633,0.0026712868266666667,0.0038809903109075566,1.5062085793358333e-05,1.4528542095011205
slope_3_original_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.09099636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006066424,0.023495159123032985,0.0005520225022166401,3.872983346207417
slope_3_original_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_original_ngtdm_Busyness,0.0,0.0,0.0,0.0,0.0,0.0,0.0013563521,0.0018516119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021386426666666666,0.0005720944464386325,3.272920556459253e-07,2.6750352237679373
slope_3_original_ngtdm_Coarseness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011798426,0.0,0.0005918363,0.0,0.00079573883,0.0,0.0016948747,0.00028415282866666667,0.0005369860899005331,2.8835406074666343e-07,1.889779146032924
slope_3_original_shape2D_Elongation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002755827,0.0,0.048673037,0.0,0.0,0.0,0.0,0.0,0.003428590933333334,0.012536605192211172,0.0001571664697453761,3.6564890463683497
slope_3_original_shape2D_MajorAxisLength,0.0,0.03410937,0.0,0.0,0.0,0.0,0.0,0.00705276,0.0,0.0,0.002079843,0.0032002227,0.0,0.0,0.02093655,0.0044919163800000005,0.009868554504360806,9.738836800553996e-05,2.196958640703994
slope_3_square_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014838156,0.0,0.0,0.0,0.0,0.0,0.0,9.892104e-05,0.00038311954050951775,1.4678058232022402e-07,3.872983346207417
slope_3_square_glrlm_ShortRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.00032021475,0.0003768973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647413666666667e-05,0.000123111848153612,1.515652715579802e-08,2.649040024920212
slope_3_square_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0054698535,0.002620564,0.011298418,0.0021334882,0.007665989,0.0029399048,0.00058454135,0.0036060675,0.0017652581,0.000510535,0.00257297463,0.0033147109184868987,1.098730847313626e-05,1.2882796743654246
slope_3_square_glszm_HighGrayLevelZoneEmphasis,0.0,0.026035389,0.0,0.0014342162,0.0061495267,0.0,0.0011343684,0.012827665,0.0016330552,0.0006178602,0.0,0.0009478545,0.0,0.00033188888,0.0,0.003407454938666667,0.007138661727582873,5.09604912608565e-05,2.0950128045937486
slope_3_square_glszm_LargeAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.001575895,0.0,0.0013028295,0.0033215485,0.0021861873,0.00020096907,0.0,0.0,0.0,0.0,0.0,0.0005724952913333333,0.0010391285770072263,1.079788199553063e-06,1.8150866788565383
slope_3_squareroot_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_squareroot_firstorder_Mean,0.0,0.0,0.03161421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107614,0.008162753922233599,6.663055159494e-05,3.872983346207417
slope_3_squareroot_glcm_Autocorrelation,0.0,0.0,0.0,0.0,0.0008753723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8358153333333334e-05,0.00022602015597541884,5.108511090715266e-08,3.8729833462074166
slope_3_squareroot_glcm_ClusterShade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
slope_3_squareroot_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.064800076,0.0,0.01933299,0.0,0.0,0.022377564,0.007261864,0.0,0.0,0.0,0.014873015,0.008576367266666666,0.01741140807072318,0.00030315713100524433,2.0301612010478167
slope_3_wavelet-HH_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066741174,0.0,0.0019239178,0.0017063672,0.0,0.00068696016,0.0017743867727424486,3.148448419283362e-06,2.5829544070538946
slope_3_wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002182889,0.0,0.00014552593333333334,0.0005636195162412908,3.176669590880667e-07,3.872983346207417
slope_3_wavelet-LH_firstorder_Skewness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031870161,0.0023999084,0.0,0.0003724616333333333,0.0009941154332754377,9.882654946764112e-07,2.6690411690960865
slope_3_wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.00491671,0.008165511,0.028514117,0.051280305,0.032723688,0.0023447059,0.012512927,0.010680932,0.010986879,0.026949815,0.012702487,0.013451871793333332,0.01505853247068302,0.00022675940017061484,1.119437703691611
slope_3_wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.017987732,0.0015544213,0.0,0.0,0.00420466,0.0072841705,0.0,0.0,0.0,0.0,0.007073647,0.00254030872,0.004999657057220284,2.4996570689812592e-05,1.9681297071720811
slope_3_wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0,0.0,0.04358994,0.05080795,0.0,0.0,0.0,0.0,0.0,0.0,0.00077167014,0.0013415468,0.00020325354,0.000693947,0.0,0.006493887165333333,0.016587194268313423,0.0002751350136947697,2.5542781766923413
slope_3_wavelet-LL_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017917698,0.0,0.0,0.0014636205,0.00021702602,0.0005760778459211843,3.318656845611917e-07,2.654418331595374
square_firstorder_90Percentile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_firstorder_InterquartileRange,0.05374237,0.0064837555,0.0011069804,0.0,0.0,0.0,0.0,0.00031519437,0.00019909083,0.0,0.0,0.0,0.0,0.0,0.0,0.004123159406666666,0.013827093374098078,0.00019118851117602695,3.353518991223402
square_firstorder_Maximum,0.0,0.0,0.0,0.0,0.0,0.0052029006,0.0011189316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042145548000000003,0.001353772816840521,1.832700839616319e-06,3.212137179567628
square_firstorder_Mean,0.0,0.0,0.0,0.0,0.0,0.03198605,0.0,0.00044686082,0.0,0.0,0.0,0.0,0.0,0.00022958449,0.0,0.0021774996873333338,0.00824723856342208,6.80169439219963e-05,3.7874809403633156
square_firstorder_Skewness,0.0,0.0,0.01504995,0.0010051614,0.0011027204,0.0,0.0,0.0,0.0,0.0012472017,0.0,0.0,0.0,0.0,0.0031173485,0.0014348254666666667,0.0038648586065167558,1.4937132048366639e-05,2.6936088718131357
square_glcm_ClusterProminence,0.14914197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009942798000000001,0.03850829106870441,0.0014828884810320598,3.872983346207416
square_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0019951367,0.0,0.0,0.0,0.0,0.0,0.0,0.0019908226,0.0,0.00026573061999999995,0.00070126180358153,4.917681171624203e-07,2.638995098049032
square_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_gldm_DependenceNonUniformityNormalized_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0034124884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022749922666666668,0.0008811007161550661,7.763384720089704e-07,3.872983346207416
square_glrlm_HighGrayLevelRunEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026223488,0.0,1.7482325333333332e-05,6.770875486898002e-05,4.584475485907626e-09,3.872983346207417
square_glrlm_LongRunLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_glrlm_ShortRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029826632,0.0,0.0,0.007314526,0.0,0.005102726,0.004215518,0.0,0.0013076955466666668,0.0023987490842272167,5.753997169080911e-06,1.834332991606234
square_glrlm_ShortRunHighGrayLevelEmphasis_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028320781,0.0,0.003485058,0.0,0.014082999,0.0,0.0,0.0013600090066666667,0.0036912327498377613,1.362519921347484e-05,2.714123753404281
